CustomerID,frequency,monetary,recency,R,F,M,RFM_Score,Segment
17125.0,1,230.5,50,4,2,1,421,Promising
17126.0,9,2016.43,152,3,5,4,354,Loyal Customer
17127.0,5,1155.0300000000002,429,1,4,3,143,Loyal Customer
17128.0,1,157.09,335,2,2,1,221,Needs Attention
17129.0,1,31.85,520,1,2,1,121,Needs Attention
17131.0,5,2463.17,5,5,4,4,544,Champion
17132.0,2,1220.9099999999999,452,1,3,4,134,Loyal Customer
17133.0,12,14622.33,16,5,5,5,555,Champion
17134.0,3,625.3,107,3,3,3,333,Loyal Customer
17135.0,10,1722.18,16,5,5,4,554,Champion
17136.0,1,231.68,662,1,2,1,121,Needs Attention
17137.0,6,1099.81,416,1,4,3,143,Loyal Customer
17138.0,7,4417.27,276,2,4,5,245,Loyal Customer
17139.0,25,19566.76,16,5,5,5,555,Champion
17140.0,1,454.12,247,2,2,2,222,Needs Attention
17141.0,4,727.58,418,1,4,3,143,Loyal Customer
17142.0,4,1275.25,239,2,4,4,244,Loyal Customer
17143.0,2,880.97,417,1,3,3,133,Loyal Customer
17144.0,2,984.57,1,5,3,3,533,Loyal Customer
17145.0,4,3120.91,513,1,4,5,145,Loyal Customer
17146.0,13,5852.64,106,3,5,5,355,Loyal Customer
17147.0,9,3199.95,23,4,5,5,455,Champion
17148.0,1,124.88,52,4,2,1,421,Promising
17149.0,1,143.10000000000002,451,1,2,1,121,Needs Attention
17150.0,6,1357.95,377,2,4,4,244,Loyal Customer
17151.0,1,231.90000000000003,735,1,2,1,121,Needs Attention
17152.0,4,2016.5,195,2,4,4,244,Loyal Customer
17153.0,1,213.78,24,4,2,1,421,Promising
17154.0,1,329.34,75,3,2,2,322,Promising
17155.0,7,892.46,18,5,4,3,543,Loyal Customer
17156.0,1,591.87,492,1,2,2,122,Needs Attention
17157.0,19,5151.9,8,5,5,5,555,Champion
17158.0,5,1980.0,32,4,4,4,444,Champion
17159.0,5,2099.59,22,4,4,4,444,Champion
17160.0,17,10209.16,31,4,5,5,455,Champion
17161.0,1,856.01,444,1,2,3,123,Needs Attention
17162.0,10,1715.46,29,4,5,4,454,Champion
17163.0,4,699.78,22,4,4,3,443,Loyal Customer
17164.0,7,2467.35,33,4,4,4,444,Champion
17165.0,6,1794.32,284,2,4,4,244,Loyal Customer
17166.0,2,206.34,39,4,3,1,431,Needs Attention
17167.0,3,867.11,380,2,3,3,233,Loyal Customer
17168.0,1,400.2,499,1,2,2,122,Needs Attention
17169.0,3,1156.73,58,4,3,3,433,Loyal Customer
17170.0,2,178.68,374,2,3,1,231,At Risk
17171.0,2,384.59,289,2,3,2,232,At Risk
17172.0,3,956.5699999999999,79,3,3,3,333,Loyal Customer
17173.0,8,3766.6,5,5,5,5,555,Champion
17174.0,1,59.9,218,2,2,1,221,Needs Attention
17175.0,4,1443.69,44,4,4,4,444,Champion
17176.0,3,902.3199999999999,202,2,3,3,233,Loyal Customer
17177.0,1,119.5,505,1,2,1,121,Needs Attention
17178.0,1,432.96,731,1,2,2,122,Needs Attention
17179.0,6,1507.26,178,3,4,4,344,Loyal Customer
17180.0,11,2236.77,56,4,5,4,454,Champion
17181.0,3,309.85,57,4,3,2,432,Needs Attention
17182.0,2,321.3,423,1,3,2,132,At Risk
17183.0,6,3347.31,8,5,4,5,545,Champion
17184.0,2,198.41000000000003,569,1,3,1,131,At Risk
17185.0,3,229.46,592,1,3,1,131,At Risk
17186.0,2,144.0,47,4,3,1,431,Needs Attention
17187.0,2,467.71,227,2,3,2,232,At Risk
17188.0,13,4592.93,11,5,5,5,555,Champion
17189.0,5,953.63,106,3,4,3,343,Loyal Customer
17190.0,7,1726.57,59,4,4,4,444,Champion
17191.0,15,4310.34,28,4,5,5,455,Champion
17192.0,1,75.28,536,1,2,1,121,Needs Attention
17193.0,9,2310.04,36,4,5,4,454,Champion
17194.0,3,812.5,274,2,3,3,233,Loyal Customer
17195.0,1,562.98,655,1,2,2,122,Needs Attention
17196.0,1,327.75,428,1,2,2,122,Needs Attention
17197.0,1,1013.01,30,4,2,3,423,Promising
17198.0,3,692.22,24,4,3,3,433,Loyal Customer
17199.0,1,135.04000000000002,582,1,2,1,121,Needs Attention
17200.0,4,356.71,387,2,4,2,242,At Risk
17201.0,4,1143.1,54,4,4,3,443,Loyal Customer
17202.0,1,160.65,421,1,2,1,121,Needs Attention
17203.0,10,5564.09,36,4,5,5,455,Champion
17204.0,9,5504.6900000000005,175,3,5,5,355,Loyal Customer
17205.0,3,999.35,54,4,3,3,433,Loyal Customer
17206.0,1,204.24,53,4,2,1,421,Promising
17207.0,1,292.62,652,1,2,2,122,Needs Attention
17208.0,1,111.15,396,2,2,1,221,Needs Attention
17209.0,3,595.7,649,1,3,2,132,At Risk
17210.0,1,251.72,393,2,2,1,221,Needs Attention
17211.0,13,3773.35,27,4,5,5,455,Champion
17212.0,3,794.41,253,2,3,3,233,Loyal Customer
17213.0,13,4869.400000000001,40,4,5,5,455,Champion
17214.0,6,1059.1200000000001,60,3,4,3,343,Loyal Customer
17215.0,1,186.15,464,1,2,1,121,Needs Attention
17216.0,1,63.6,554,1,2,1,121,Needs Attention
17217.0,2,210.1,234,2,3,1,231,At Risk
17218.0,18,3891.39,4,5,5,5,555,Champion
17219.0,2,259.13,32,4,3,1,431,Needs Attention
17220.0,21,4457.31,24,4,5,5,455,Champion
17221.0,5,976.62,7,5,4,3,543,Loyal Customer
17222.0,6,1579.51,65,3,4,4,344,Loyal Customer
17223.0,3,558.04,310,2,3,2,232,At Risk
17224.0,1,100.86,501,1,2,1,121,Needs Attention
17225.0,1,131.15,582,1,2,1,121,Needs Attention
17226.0,3,895.47,309,2,3,3,233,Loyal Customer
17227.0,12,1878.93,19,5,5,4,554,Champion
17228.0,13,2820.03,16,5,5,4,554,Champion
17229.0,2,318.76,96,3,3,2,332,Needs Attention
17230.0,18,9388.49,264,2,5,5,255,Loyal Customer
17231.0,25,7064.8,12,5,5,5,555,Champion
17232.0,2,417.77,3,5,3,2,532,Needs Attention
17233.0,3,560.86,35,4,3,2,432,Needs Attention
17234.0,1,149.89000000000001,183,3,2,1,321,Promising
17235.0,8,1562.98,25,4,5,4,454,Champion
17236.0,12,1929.26,13,5,5,4,554,Champion
17237.0,4,994.13,11,5,4,3,543,Loyal Customer
17238.0,32,7331.67,3,5,5,5,555,Champion
17239.0,4,1189.45,313,2,4,3,243,Loyal Customer
17240.0,1,130.6,596,1,2,1,121,Needs Attention
17241.0,12,2736.64,385,2,5,4,254,Loyal Customer
17242.0,5,2889.28,108,3,4,4,344,Loyal Customer
17243.0,69,20203.58,1,5,5,5,555,Champion
17244.0,5,1826.04,53,4,4,4,444,Champion
17245.0,2,371.63,205,2,3,2,232,At Risk
17246.0,2,38.92,547,1,3,1,131,At Risk
17247.0,1,280.09000000000003,15,5,2,1,521,Promising
17248.0,2,500.54,120,3,3,2,332,Needs Attention
17249.0,1,68.03,429,1,2,1,121,Needs Attention
17250.0,2,381.97,4,5,3,2,532,Needs Attention
17251.0,3,798.98,363,2,3,3,233,Loyal Customer
17252.0,2,348.91,117,3,3,2,332,Needs Attention
17253.0,1,178.26,18,5,2,1,521,Promising
17254.0,3,469.48,5,5,3,2,532,Needs Attention
17255.0,4,781.7,41,4,4,3,443,Loyal Customer
17256.0,5,498.93,107,3,4,2,342,Needs Attention
17257.0,2,189.78,436,1,3,1,131,At Risk
17258.0,2,417.3,397,2,3,2,232,At Risk
17259.0,6,1452.39,148,3,4,4,344,Loyal Customer
17260.0,1,120.95,411,1,2,1,121,Needs Attention
17261.0,1,221.59,510,1,2,1,121,Needs Attention
17262.0,11,2488.76,52,4,5,4,454,Champion
17263.0,1,63.440000000000005,208,2,2,1,221,Needs Attention
17264.0,1,268.28,424,1,2,1,121,Needs Attention
17265.0,2,550.01,139,3,3,2,332,Needs Attention
17266.0,5,501.71999999999997,2,5,4,2,542,Needs Attention
17267.0,2,317.2,127,3,3,2,332,Needs Attention
17268.0,11,1733.8899999999999,108,3,5,4,354,Loyal Customer
17269.0,1,491.81,386,2,2,2,222,Needs Attention
17270.0,2,601.4499999999999,469,1,3,2,132,At Risk
17271.0,1,204.3,736,1,2,1,121,Needs Attention
17272.0,4,2148.63,42,4,4,4,444,Champion
17273.0,1,141.12,424,1,2,1,121,Needs Attention
17274.0,2,573.22,35,4,3,2,432,Needs Attention
17275.0,1,114.1,383,2,2,1,221,Needs Attention
17276.0,1,502.49,402,2,2,2,222,Needs Attention
17277.0,2,1065.3500000000001,228,2,3,3,233,Loyal Customer
17278.0,2,271.24,241,2,3,1,231,At Risk
17279.0,1,187.82999999999998,58,4,2,1,421,Promising
17280.0,1,118.85999999999999,438,1,2,1,121,Needs Attention
17281.0,6,797.8499999999999,374,2,4,3,243,Loyal Customer
17282.0,5,2308.54,130,3,4,4,344,Loyal Customer
17283.0,1,188.46,379,2,2,1,221,Needs Attention
17284.0,8,2788.06,60,3,5,4,354,Loyal Customer
17285.0,2,407.94,628,1,3,2,132,At Risk
17286.0,3,389.18,22,4,3,2,432,Needs Attention
17287.0,21,3826.86,26,4,5,5,455,Champion
17288.0,11,2468.43,9,5,5,4,554,Champion
17289.0,9,2041.8,32,4,5,4,454,Champion
17290.0,8,1487.96,4,5,5,4,554,Champion
17291.0,1,550.8000000000001,308,2,2,2,222,Needs Attention
17292.0,2,271.75,472,1,3,1,131,At Risk
17293.0,17,3750.63,8,5,5,5,555,Champion
17294.0,2,467.78999999999996,669,1,3,2,132,At Risk
17295.0,3,547.0,29,4,3,2,432,Needs Attention
17296.0,1,338.13,730,1,2,2,122,Needs Attention
17297.0,1,128.18,17,5,2,1,521,Promising
17298.0,5,954.26,101,3,4,3,343,Loyal Customer
17299.0,6,993.23,12,5,4,3,543,Loyal Customer
17300.0,2,393.64,391,2,3,2,232,At Risk
17301.0,2,294.39,21,4,3,2,432,Needs Attention
17302.0,5,1135.63,15,5,4,3,543,Loyal Customer
17303.0,1,250.04,361,2,2,1,221,Needs Attention
17304.0,1,111.5,534,1,2,1,121,Needs Attention
17305.0,1,2135.46,649,1,2,4,124,Needs Attention
17306.0,21,9782.35,11,5,5,5,555,Champion
17307.0,11,3999.8900000000003,395,2,5,5,255,Loyal Customer
17308.0,2,4511.76,393,2,3,5,235,Loyal Customer
17309.0,3,320.39,95,3,3,2,332,Needs Attention
17310.0,2,1025.1,387,2,3,3,233,Loyal Customer
17311.0,6,3566.56,78,3,4,5,345,Loyal Customer
17312.0,3,644.3,139,3,3,3,333,Loyal Customer
17313.0,1,2328.84,31,4,2,4,424,Promising
17314.0,17,4904.43,25,4,5,5,455,Champion
17315.0,43,9599.58,2,5,5,5,555,Champion
17316.0,1,124.45,420,1,2,1,121,Needs Attention
17317.0,3,2600.34,46,4,3,4,434,Loyal Customer
17318.0,1,157.32999999999998,725,1,2,1,121,Needs Attention
17319.0,1,29.1,669,1,2,1,121,Needs Attention
17320.0,6,2444.85,100,3,4,4,344,Loyal Customer
17321.0,6,1665.21,8,5,4,4,544,Champion
17322.0,5,922.59,376,2,4,3,243,Loyal Customer
17323.0,12,1551.04,15,5,5,4,554,Champion
17324.0,12,2171.07,18,5,5,4,554,Champion
17325.0,3,609.5699999999999,280,2,3,3,233,Loyal Customer
17326.0,2,312.35,408,2,3,2,232,At Risk
17327.0,2,152.35,410,2,3,1,231,At Risk
17328.0,1,104.7,673,1,2,1,121,Needs Attention
17329.0,5,998.53,14,5,4,3,543,Loyal Customer
17330.0,4,423.8,23,4,4,2,442,Needs Attention
17331.0,1,175.2,124,3,2,1,321,Promising
17332.0,5,838.27,528,1,4,3,143,Loyal Customer
17333.0,1,494.25,86,3,2,2,322,Promising
17334.0,3,635.15,302,2,3,3,233,Loyal Customer
17335.0,2,497.04,384,2,3,2,232,At Risk
17336.0,1,81.12,472,1,2,1,121,Needs Attention
17337.0,4,1981.06,151,3,4,4,344,Loyal Customer
17338.0,17,11889.33,17,5,5,5,555,Champion
17339.0,3,302.36,94,3,3,2,332,Needs Attention
17340.0,18,19617.95,30,4,5,5,455,Champion
17341.0,5,1272.21,157,3,4,4,344,Loyal Customer
17342.0,4,1227.54,380,2,4,4,244,Loyal Customer
17343.0,6,1259.94,355,2,4,4,244,Loyal Customer
17344.0,2,457.36,46,4,3,2,432,Needs Attention
17345.0,10,1586.6299999999999,15,5,5,4,554,Champion
17346.0,26,4998.61,4,5,5,5,555,Champion
17347.0,1,228.96,86,3,2,1,321,Promising
17348.0,9,2442.29,15,5,5,4,554,Champion
17349.0,5,772.41,179,3,4,3,343,Loyal Customer
17350.0,7,1893.701,8,5,4,4,544,Champion
17351.0,12,1988.23,36,4,5,4,454,Champion
17352.0,1,36.25,696,1,2,1,121,Needs Attention
17353.0,4,3242.0,129,3,4,5,345,Loyal Customer
17354.0,4,3133.96,51,4,4,5,445,Champion
17355.0,1,273.31,386,2,2,1,221,Needs Attention
17356.0,5,946.47,312,2,4,3,243,Loyal Customer
17357.0,2,384.39,24,4,3,2,432,Needs Attention
17358.0,5,861.01,303,2,4,3,243,Loyal Customer
17359.0,2,284.46,11,5,3,1,531,Needs Attention
17360.0,6,1200.51,17,5,4,3,543,Loyal Customer
17361.0,5,871.79,49,4,4,3,443,Loyal Customer
17362.0,7,1024.04,239,2,4,3,243,Loyal Customer
17363.0,3,920.46,395,2,3,3,233,Loyal Customer
17364.0,28,11972.92,1,5,5,5,555,Champion
17365.0,15,8184.49,13,5,5,5,555,Champion
17366.0,2,1077.24,432,1,3,3,133,Loyal Customer
17367.0,1,167.55,238,2,2,1,221,Needs Attention
17368.0,14,2758.29,23,4,5,4,454,Champion
17369.0,1,979.1999999999999,456,1,2,3,123,Needs Attention
17370.0,4,446.18,73,3,4,2,342,Needs Attention
17371.0,6,655.37,17,5,4,3,543,Loyal Customer
17372.0,28,4347.31,41,4,5,5,455,Champion
17373.0,7,1167.5,40,4,4,3,443,Loyal Customer
17374.0,3,727.11,219,2,3,3,233,Loyal Customer
17375.0,4,660.55,199,2,4,3,243,Loyal Customer
17376.0,4,453.64,71,3,4,2,342,Needs Attention
17377.0,78,17644.27,24,4,5,5,455,Champion
17378.0,1,10.95,374,2,2,1,221,Needs Attention
17379.0,1,389.71999999999997,11,5,2,2,522,Promising
17380.0,3,645.0,434,1,3,3,133,Loyal Customer
17381.0,38,36398.65,9,5,5,5,555,Champion
17382.0,8,902.28,65,3,5,3,353,Loyal Customer
17383.0,2,304.09,4,5,3,2,532,Needs Attention
17384.0,3,507.55,19,5,3,2,532,Needs Attention
17385.0,1,256.11,15,5,2,1,521,Promising
17386.0,7,2812.77,8,5,4,4,544,Champion
17387.0,2,746.81,20,4,3,3,433,Loyal Customer
17388.0,11,2675.37,78,3,5,4,354,Loyal Customer
17389.0,61,57215.33,1,5,5,5,555,Champion
17390.0,1,149.3,421,1,2,1,121,Needs Attention
17391.0,2,508.8,164,3,3,2,332,Needs Attention
17392.0,3,585.92,307,2,3,2,232,At Risk
17393.0,2,381.15,411,1,3,2,132,At Risk
17394.0,1,203.86999999999998,219,2,2,1,221,Needs Attention
17395.0,1,97.5,508,1,2,1,121,Needs Attention
17396.0,14,8409.6,39,4,5,5,455,Champion
17397.0,3,1198.28,22,4,3,3,433,Loyal Customer
17398.0,3,653.38,115,3,3,3,333,Loyal Customer
17400.0,8,4623.28,126,3,5,5,355,Loyal Customer
17401.0,1,114.85,541,1,2,1,121,Needs Attention
17402.0,23,4635.5599999999995,5,5,5,5,555,Champion
17403.0,2,382.87,36,4,3,2,432,Needs Attention
17404.0,23,47781.12,4,5,5,5,555,Champion
17405.0,3,1031.41,1,5,3,3,533,Loyal Customer
17406.0,13,4186.95,333,2,5,5,255,Loyal Customer
17407.0,1,552.9,412,1,2,2,122,Needs Attention
17408.0,3,316.09000000000003,163,3,3,2,332,Needs Attention
17409.0,10,7793.51,185,3,5,5,355,Loyal Customer
17410.0,5,1214.72,16,5,4,3,543,Loyal Customer
17411.0,5,1425.38,12,5,4,4,544,Champion
17412.0,16,4220.22,3,5,5,5,555,Champion
17413.0,2,560.14,405,2,3,2,232,At Risk
17414.0,6,2249.52,44,4,4,4,444,Champion
17415.0,1,507.84,80,3,2,2,322,Promising
17416.0,22,17298.45,30,4,5,5,455,Champion
17417.0,1,164.18,549,1,2,1,121,Needs Attention
17418.0,3,670.0600000000001,42,4,3,3,433,Loyal Customer
17419.0,18,6126.25,11,5,5,5,555,Champion
17420.0,6,953.58,50,4,4,3,443,Loyal Customer
17421.0,3,1059.41,386,2,3,3,233,Loyal Customer
17422.0,11,3594.76,16,5,5,5,555,Champion
17423.0,3,1118.95,46,4,3,3,433,Loyal Customer
17425.0,2,759.17,19,5,3,3,533,Loyal Customer
17426.0,13,8077.77,8,5,5,5,555,Champion
17427.0,1,100.8,72,3,2,1,321,Promising
17428.0,45,31466.760000000002,1,5,5,5,555,Champion
17429.0,5,1357.46,128,3,4,4,344,Loyal Customer
17430.0,4,622.57,33,4,4,3,443,Loyal Customer
17431.0,1,403.3,313,2,2,2,222,Needs Attention
17432.0,9,1728.99,18,5,5,4,554,Champion
17433.0,2,569.96,88,3,3,2,332,Needs Attention
17434.0,7,2373.82,2,5,4,4,544,Champion
17435.0,1,331.35,411,1,2,2,122,Needs Attention
17436.0,5,534.06,2,5,4,2,542,Needs Attention
17437.0,1,369.68,530,1,2,2,122,Needs Attention
17438.0,5,1422.77,254,2,4,4,244,Loyal Customer
17439.0,1,325.74,656,1,2,2,122,Needs Attention
17440.0,4,323.58,157,3,4,2,342,Needs Attention
17441.0,1,293.35,732,1,2,2,122,Needs Attention
17442.0,15,4620.3,37,4,5,5,455,Champion
17443.0,1,534.24,220,2,2,2,222,Needs Attention
17444.0,3,2940.04,148,3,3,5,335,Loyal Customer
17446.0,2,120.9,177,3,3,1,331,Needs Attention
17447.0,2,541.53,40,4,3,2,432,Needs Attention
17448.0,46,14523.67,497,1,5,5,155,Loyal Customer
17449.0,13,4868.15,2,5,5,5,555,Champion
17450.0,51,244784.25,8,5,5,5,555,Champion
17451.0,7,1721.4,1,5,4,4,544,Champion
17453.0,2,486.71999999999997,18,5,3,2,532,Needs Attention
17454.0,10,1547.94,192,2,5,4,254,Loyal Customer
17455.0,1,131.7,204,2,2,1,221,Needs Attention
17456.0,2,975.5600000000001,365,2,3,3,233,Loyal Customer
17457.0,14,5984.8099999999995,127,3,5,5,355,Loyal Customer
17458.0,2,529.58,15,5,3,2,532,Needs Attention
17459.0,2,657.3,43,4,3,3,433,Loyal Customer
17460.0,16,2157.9700000000003,94,3,5,4,354,Loyal Customer
17461.0,3,735.82,23,4,3,3,433,Loyal Customer
17462.0,2,675.69,60,3,3,3,333,Loyal Customer
17463.0,7,2535.26,16,5,4,4,544,Champion
17464.0,3,907.14,158,3,3,3,333,Loyal Customer
17465.0,7,2542.79,426,1,4,4,144,Loyal Customer
17466.0,2,763.28,10,5,3,3,533,Loyal Customer
17467.0,1,102.6,395,2,2,1,221,Needs Attention
17468.0,3,194.8,10,5,3,1,531,Needs Attention
17469.0,17,5051.25,16,5,5,5,555,Champion
17470.0,11,2626.47,45,4,5,4,454,Champion
17471.0,1,321.65000000000003,475,1,2,2,122,Needs Attention
17472.0,4,922.35,191,2,4,3,243,Loyal Customer
17473.0,2,607.0,409,2,3,2,232,At Risk
17474.0,1,1047.0,600,1,2,3,123,Needs Attention
17475.0,1,194.37,79,3,2,1,321,Promising
17476.0,2,489.86,396,2,3,2,232,At Risk
17477.0,2,1144.3,613,1,3,3,133,Loyal Customer
17478.0,2,1272.8,408,2,3,4,234,Loyal Customer
17479.0,1,389.26000000000005,633,1,2,2,122,Needs Attention
17480.0,2,882.23,78,3,3,3,333,Loyal Customer
17481.0,4,1255.59,4,5,4,4,544,Champion
17482.0,2,775.64,487,1,3,3,133,Loyal Customer
17483.0,4,591.73,65,3,4,2,342,Needs Attention
17484.0,2,209.57,576,1,3,1,131,At Risk
17486.0,1,396.87,261,2,2,2,222,Needs Attention
17487.0,1,160.55,728,1,2,1,121,Needs Attention
17488.0,1,336.5,641,1,2,2,122,Needs Attention
17489.0,2,376.64,59,4,3,2,432,Needs Attention
17490.0,9,2750.5,1,5,5,4,554,Champion
17491.0,17,5653.67,1,5,5,5,555,Champion
17492.0,3,1122.42,248,2,3,3,233,Loyal Customer
17493.0,1,100.91000000000001,385,2,2,1,221,Needs Attention
17494.0,1,54.699999999999996,502,1,2,1,121,Needs Attention
17495.0,3,806.72,8,5,3,3,533,Loyal Customer
17496.0,4,1412.89,359,2,4,4,244,Loyal Customer
17497.0,2,287.25,390,2,3,2,232,At Risk
17498.0,1,272.22,76,3,2,1,321,Promising
17499.0,2,1341.39,290,2,3,4,234,Loyal Customer
17500.0,3,1138.0,17,5,3,3,533,Loyal Customer
17501.0,2,288.6,221,2,3,2,232,At Risk
17502.0,4,689.1,9,5,4,3,543,Loyal Customer
17503.0,2,558.96,3,5,3,2,532,Needs Attention
17504.0,18,9490.17,206,2,5,5,255,Loyal Customer
17505.0,5,2435.48,162,3,4,4,344,Loyal Customer
17506.0,1,302.2,76,3,2,2,322,Promising
17507.0,2,605.58,262,2,3,2,232,At Risk
17508.0,8,4579.23,281,2,5,5,255,Loyal Customer
17509.0,8,6083.64,58,4,5,5,455,Champion
17510.0,2,514.56,25,4,3,2,432,Needs Attention
17511.0,60,172132.87,3,5,5,5,555,Champion
17512.0,18,5467.820000000001,29,4,5,5,455,Champion
17513.0,3,1158.8,72,3,3,3,333,Loyal Customer
17514.0,2,522.0,128,3,3,2,332,Needs Attention
17515.0,9,1602.51,31,4,5,4,454,Champion
17516.0,6,947.5,15,5,4,3,543,Loyal Customer
17517.0,1,153.94,309,2,2,1,221,Needs Attention
17518.0,2,329.42,426,1,3,2,132,At Risk
17519.0,15,4774.17,17,5,5,5,555,Champion
17520.0,1,546.81,54,4,2,2,422,Promising
17521.0,5,1278.06,30,4,4,4,444,Champion
17522.0,5,1070.71,2,5,4,3,543,Loyal Customer
17523.0,4,652.74,11,5,4,3,543,Loyal Customer
17524.0,3,539.14,361,2,3,2,232,At Risk
17525.0,3,1161.9,360,2,3,3,233,Loyal Customer
17526.0,12,3939.24,5,5,5,5,555,Champion
17527.0,4,939.37,54,4,4,3,443,Loyal Customer
17528.0,8,3628.5,1,5,5,5,555,Champion
17529.0,2,1240.25,610,1,3,4,134,Loyal Customer
17530.0,12,2791.69,1,5,5,4,554,Champion
17531.0,3,1266.82,190,2,3,4,234,Loyal Customer
17532.0,1,65.34,386,2,2,1,221,Needs Attention
17533.0,1,34.8,435,1,2,1,121,Needs Attention
17534.0,5,1668.83,54,4,4,4,444,Champion
17535.0,1,164.4,280,2,2,1,221,Needs Attention
17536.0,3,364.83,177,3,3,2,332,Needs Attention
17537.0,2,887.67,30,4,3,3,433,Loyal Customer
17538.0,1,98.42,26,4,2,1,421,Promising
17539.0,4,1176.84,618,1,4,3,143,Loyal Customer
17540.0,6,1590.6000000000001,25,4,4,4,444,Champion
17541.0,1,119.86,510,1,2,1,121,Needs Attention
17542.0,3,340.85,270,2,3,2,232,At Risk
17543.0,1,120.05,550,1,2,1,121,Needs Attention
17544.0,3,944.82,390,2,3,3,233,Loyal Customer
17545.0,6,1409.8600000000001,43,4,4,4,444,Champion
17547.0,2,727.85,376,2,3,3,233,Loyal Customer
17548.0,4,731.26,234,2,4,3,243,Loyal Customer
17549.0,2,148.86,24,4,3,1,431,Needs Attention
17550.0,9,2506.64,197,2,5,4,254,Loyal Customer
17551.0,1,290.34,359,2,2,2,222,Needs Attention
17552.0,12,2786.77,60,3,5,4,354,Loyal Customer
17553.0,4,3757.6,130,3,4,5,345,Loyal Customer
17554.0,5,1952.45,1,5,4,4,544,Champion
17555.0,5,1045.74,20,4,4,3,443,Loyal Customer
17556.0,2,300.67,206,2,3,2,232,At Risk
17557.0,4,575.46,14,5,4,2,542,Needs Attention
17558.0,1,259.17,393,2,2,1,221,Needs Attention
17559.0,1,167.62,513,1,2,1,121,Needs Attention
17560.0,8,1895.8,95,3,5,4,354,Loyal Customer
17561.0,4,703.02,19,5,4,3,543,Loyal Customer
17562.0,7,1122.38,14,5,4,3,543,Loyal Customer
17563.0,2,392.38,578,1,3,2,132,At Risk
17564.0,3,454.01,24,4,3,2,432,Needs Attention
17565.0,1,131.83,587,1,2,1,121,Needs Attention
17566.0,2,869.77,8,5,3,3,533,Loyal Customer
17567.0,9,4838.08,7,5,5,5,555,Champion
17568.0,1,374.45,633,1,2,2,122,Needs Attention
17569.0,1,344.14,332,2,2,2,222,Needs Attention
17570.0,1,100.0,382,2,2,1,221,Needs Attention
17571.0,5,1630.91,50,4,4,4,444,Champion
17572.0,10,652.21,71,3,5,3,353,Loyal Customer
17573.0,3,380.6,29,4,3,2,432,Needs Attention
17574.0,1,185.65,243,2,2,1,221,Needs Attention
17575.0,1,171.7,667,1,2,1,121,Needs Attention
17576.0,41,8711.95,8,5,5,5,555,Champion
17577.0,2,348.75,645,1,3,2,132,At Risk
17578.0,7,1047.33,218,2,4,3,243,Loyal Customer
17579.0,4,753.28,5,5,4,3,543,Loyal Customer
17580.0,5,541.02,253,2,4,2,242,At Risk
17581.0,43,17951.17,1,5,5,5,555,Champion
17582.0,5,1446.95,236,2,4,4,244,Loyal Customer
17583.0,1,135.95,560,1,2,1,121,Needs Attention
17584.0,6,5309.42,7,5,4,5,545,Champion
17585.0,7,2064.71,109,3,4,4,344,Loyal Customer
17586.0,1,167.4,619,1,2,1,121,Needs Attention
17587.0,1,176.71,628,1,2,1,121,Needs Attention
17588.0,7,2939.55,100,3,4,5,345,Loyal Customer
17589.0,18,13837.94,60,3,5,5,355,Loyal Customer
17590.0,3,1468.02,2,5,3,4,534,Loyal Customer
17591.0,8,2339.32,73,3,5,4,354,Loyal Customer
17592.0,1,148.3,739,1,2,1,121,Needs Attention
17593.0,11,8092.32,4,5,5,5,555,Champion
17594.0,4,2497.88,85,3,4,4,344,Loyal Customer
17595.0,2,386.69,12,5,3,2,532,Needs Attention
17596.0,13,4491.46,23,4,5,5,455,Champion
17597.0,5,3484.09,214,2,4,5,245,Loyal Customer
17598.0,1,409.98,381,2,2,2,222,Needs Attention
17599.0,1,52.05,478,1,2,1,121,Needs Attention
17600.0,1,161.67000000000002,18,5,2,1,521,Promising
17601.0,2,413.08,239,2,3,2,232,At Risk
17602.0,14,7354.43,2,5,5,5,555,Champion
17603.0,4,1788.38,78,3,4,4,344,Loyal Customer
17604.0,6,942.38,217,2,4,3,243,Loyal Customer
17605.0,1,160.75,590,1,2,1,121,Needs Attention
17606.0,1,87.30000000000001,737,1,2,1,121,Needs Attention
17607.0,1,333.81,376,2,2,2,222,Needs Attention
17608.0,4,488.06,33,4,4,2,442,Needs Attention
17609.0,11,1887.8999999999999,41,4,5,4,454,Champion
17610.0,5,1511.94,540,1,4,4,144,Loyal Customer
17611.0,28,8337.53,7,5,5,5,555,Champion
17612.0,18,5394.86,53,4,5,5,455,Champion
17613.0,14,4544.55,23,4,5,5,455,Champion
17614.0,1,386.32,57,4,2,2,422,Promising
17615.0,6,721.8,130,3,4,3,343,Loyal Customer
17616.0,4,734.4,174,3,4,3,343,Loyal Customer
17617.0,1,385.19,559,1,2,2,122,Needs Attention
17618.0,11,4001.64,6,5,5,5,555,Champion
17619.0,1,214.37,312,2,2,1,221,Needs Attention
17620.0,1,81.44,60,3,2,1,321,Promising
17621.0,6,3175.12,21,4,4,5,445,Champion
17622.0,2,1130.21,598,1,3,3,133,Loyal Customer
17623.0,7,2365.77,33,4,4,4,444,Champion
17624.0,4,1568.63,15,5,4,4,544,Champion
17625.0,8,5978.9,18,5,5,5,555,Champion
17626.0,1,254.0,603,1,2,1,121,Needs Attention
17627.0,1,296.36,479,1,2,2,122,Needs Attention
